time,s_1,s_2,s_3,v_1,v_2,v_3,a_1,a_2,a_3,theta_1,theta_2,theta_3,quaternion_1,quaternion_2,quaternion_3,quaternion_4,dcm_1,dcm_2,dcm_3,dcm_4,dcm_5,dcm_6,dcm_7,dcm_8,dcm_9,w_1,w_2,w_3,alpha_1,alpha_2,alpha_3,force_1,force_2,force_3,moments_1,moments_2,moments_3,control_signal_1,control_signal_2,control_signal_3,angular_momentum,rotational_kinetic_energy
3.51,0,0,0,0,0,0,0,0,0,0.00149147,2.70731e-05,0.0820334,0.000745661,-1.70538e-05,0.0410052,0.999159,0.996637,-0.0819414,2.70731e-05,0.0819414,0.996636,-0.00149147,9.52308e-05,0.00148867,0.999999,0.00083963,-3.84185e-05,0.046224,0.000235397,-3.22925e-05,0.0130208,0,0,0,1,0,10,1,1,1,35.677,0.821967
3.56,0,0,0,0,0,0,0,0,0,0.00153376,2.86312e-05,0.0843609,0.000766801,-1.80348e-05,0.0421679,0.99911,0.996444,-0.0842608,2.86312e-05,0.0842608,0.996443,-0.00153376,0.000100706,0.00153072,0.999999,0.000851397,-4.00636e-05,0.046875,0.000235316,-3.32084e-05,0.0130208,0,0,0,1,0,10,1,1,1,36.1795,0.845284
3.61,0,0,0,0,0,0,0,0,0,0.00157664,3.02556e-05,0.0867209,0.000788235,-1.90577e-05,0.0433469,0.99906,0.996242,-0.0866122,3.02556e-05,0.0866122,0.996241,-0.00157664,0.000106415,0.00157334,0.999999,0.00086316,-4.17549e-05,0.047526,0.000235232,-3.4137e-05,0.0130208,0,0,0,1,0,10,1,1,1,36.682,0.868927
3.66,0,0,0,0,0,0,0,0,0,0.00162011,3.19481e-05,0.0891135,0.000809964,-2.01233e-05,0.044542,0.999007,0.996032,-0.0889956,3.19481e-05,0.0889955,0.996031,-0.00162011,0.000112362,0.00161653,0.999999,0.000874919,-4.34931e-05,0.0481771,0.000235144,-3.50782e-05,0.0130208,0,0,0,1,0,10,1,1,1,37.1845,0.892896
3.71,0,0,0,0,0,0,0,0,0,0.00166417,3.37105e-05,0.0915386,0.000831986,-2.12331e-05,0.0457533,0.998952,0.995813,-0.0914108,3.37105e-05,0.0914107,0.995812,-0.00166417,0.000118554,0.00166029,0.999999,0.000886673,-4.52788e-05,0.0488281,0.000235052,-3.60321e-05,0.0130208,0,0,0,1,0,10,1,1,1,37.6869,0.917191
3.76,0,0,0,0,0,0,0,0,0,0.00170882,3.55449e-05,0.0939963,0.000854303,-2.23881e-05,0.0469808,0.998895,0.995586,-0.0938579,3.55449e-05,0.0938578,0.995584,-0.00170882,0.000124998,0.00170461,0.999999,0.000898422,-4.71126e-05,0.0494792,0.000234957,-3.69985e-05,0.0130208,0,0,0,1,0,10,1,1,1,38.1894,0.941813
3.81,0,0,0,0,0,0,0,0,0,0.00175406,3.74531e-05,0.0964865,0.000876913,-2.35896e-05,0.0482245,0.998836,0.995349,-0.0963369,3.74531e-05,0.0963368,0.995347,-0.00175406,0.000131702,0.00174951,0.999998,0.000910167,-4.89951e-05,0.0501302,0.000234858,-3.79776e-05,0.0130208,0,0,0,1,0,10,1,1,1,38.6919,0.96676
3.86,0,0,0,0,0,0,0,0,0,0.00179989,3.94371e-05,0.0990093,0.000899817,-2.48388e-05,0.0494844,0.998774,0.995103,-0.0988476,3.94371e-05,0.0988475,0.995101,-0.00179989,0.000138671,0.00179497,0.999998,0.000921906,-5.0927e-05,0.0507812,0.000234755,-3.89692e-05,0.0130208,0,0,0,1,0,10,1,1,1,39.1944,0.992034
3.91,0,0,0,0,0,0,0,0,0,0.0018463,4.14988e-05,0.101565,0.000923015,-2.61369e-05,0.0507605,0.99871,0.994847,-0.10139,4.14988e-05,0.10139,0.994845,-0.0018463,0.000145912,0.001841,0.999998,0.00093364,-5.29089e-05,0.0514323,0.000234648,-3.99733e-05,0.0130208,0,0,0,1,0,10,1,1,1,39.6969,1.01763
3.96,0,0,0,0,0,0,0,0,0,0.00189331,4.36403e-05,0.104153,0.000946506,-2.74853e-05,0.0520527,0.998644,0.994581,-0.103964,4.36403e-05,0.103964,0.994579,-0.00189331,0.000153432,0.00188758,0.999998,0.000945369,-5.49414e-05,0.0520833,0.000234537,-4.099e-05,0.0130208,0,0,0,1,0,10,1,1,1,40.1994,1.04356
4.01,0,0,0,0,0,0,0,0,0,0.0019409,4.58636e-05,0.106773,0.00097029,-2.88851e-05,0.0533611,0.998575,0.994305,-0.10657,4.58636e-05,0.10657,0.994303,-0.0019409,0.000161239,0.00193473,0.999998,0.000957092,-5.70251e-05,0.0527344,0.000234422,-4.20193e-05,0.0130208,0,0,0,1,0,10,1,1,1,40.7019,1.06981
4.06,0,0,0,0,0,0,0,0,0,0.00198908,4.81707e-05,0.109426,0.000994368,-3.03377e-05,0.0546857,0.998503,0.994019,-0.109208,4.81707e-05,0.109208,0.994017,-0.00198908,0.00016934,0.00198244,0.999998,0.000968809,-5.91608e-05,0.0533854,0.000234302,-4.3061e-05,0.0130208,0,0,0,1,0,10,1,1,1,41.2043,1.09639
4.11,0,0,0,0,0,0,0,0,0,0.00203785,5.05638e-05,0.112111,0.00101874,-3.18444e-05,0.0560264,0.998429,0.993722,-0.111877,5.05638e-05,0.111877,0.99372,-0.00203784,0.000177741,0.00203071,0.999998,0.00098052,-6.13489e-05,0.0540365,0.000234178,-4.41152e-05,0.0130208,0,0,0,1,0,10,1,1,1,41.7068,1.12329
4.16,0,0,0,0,0,0,0,0,0,0.0020872,5.30448e-05,0.11483,0.0010434,-3.34065e-05,0.0573832,0.998352,0.993414,-0.114577,5.30448e-05,0.114577,0.993412,-0.0020872,0.000186451,0.00207953,0.999998,0.000992225,-6.35902e-05,0.0546875,0.000234049,-4.51818e-05,0.0130208,0,0,0,1,0,10,1,1,1,42.2093,1.15052
4.21,0,0,0,0,0,0,0,0,0,0.00213714,5.5616e-05,0.11758,0.00106836,-3.50253e-05,0.0587562,0.998272,0.993095,-0.117309,5.5616e-05,0.117309,0.993093,-0.00213714,0.000195475,0.00212891,0.999998,0.00100392,-6.58852e-05,0.0553385,0.000233916,-4.62609e-05,0.0130208,0,0,0,1,0,10,1,1,1,42.7118,1.17808
4.26,0,0,0,0,0,0,0,0,0,0.00218767,5.82795e-05,0.120363,0.00109361,-3.67023e-05,0.0601454,0.998189,0.992765,-0.120073,5.82795e-05,0.120073,0.992763,-0.00218767,0.000204823,0.00217884,0.999998,0.00101561,-6.82346e-05,0.0559896,0.000233778,-4.73524e-05,0.0130208,0,0,0,1,0,10,1,1,1,43.2143,1.20596
4.31,0,0,0,0,0,0,0,0,0,0.00223879,6.10374e-05,0.123179,0.00111915,-3.84386e-05,0.0615506,0.998103,0.992423,-0.122868,6.10374e-05,0.122868,0.992421,-0.00223879,0.0002145,0.00222932,0.999997,0.0010273,-7.0639e-05,0.0566406,0.000233635,-4.84563e-05,0.0130208,0,0,0,1,0,10,1,1,1,43.7168,1.23417
4.36,0,0,0,0,0,0,0,0,0,0.00229049,6.3892e-05,0.126027,0.00114498,-4.02359e-05,0.062972,0.998015,0.992069,-0.125694,6.3892e-05,0.125694,0.992066,-0.00229049,0.000224516,0.00228036,0.999997,0.00103898,-7.3099e-05,0.0572917,0.000233487,-4.95726e-05,0.0130208,0,0,0,1,0,10,1,1,1,44.2192,1.26271
4.41,0,0,0,0,0,0,0,0,0,0.00234278,6.68455e-05,0.128908,0.00117111,-4.20954e-05,0.0644095,0.997923,0.991703,-0.128552,6.68455e-05,0.128551,0.9917,-0.00234278,0.000234877,0.00233193,0.999997,0.00105064,-7.56152e-05,0.0579427,0.000233333,-5.07012e-05,0.0130208,0,0,0,1,0,10,1,1,1,44.7217,1.29157
4.46,0,0,0,0,0,0,0,0,0,0.00239566,6.99002e-05,0.131822,0.00119753,-4.40186e-05,0.0658631,0.997828,0.991324,-0.13144,6.99002e-05,0.13144,0.991321,-0.00239565,0.000245592,0.00238406,0.999997,0.00106231,-7.81882e-05,0.0585937,0.000233175,-5.18422e-05,0.0130208,0,0,0,1,0,10,1,1,1,45.2242,1.32075
4.51,0,0,0,0,0,0,0,0,0,0.00244912,7.30583e-05,0.134768,0.00122424,-4.60068e-05,0.0673329,0.99773,0.990933,-0.13436,7.30583e-05,0.13436,0.99093,-0.00244912,0.000256668,0.00243672,0.999997,0.00107396,-8.08187e-05,0.0592448,0.000233011,-5.29954e-05,0.0130208,0,0,0,1,0,10,1,1,1,45.7267,1.35027
4.56,0,0,0,0,0,0,0,0,0,0.00250316,7.63221e-05,0.137746,0.00125124,-4.80617e-05,0.0688187,0.997628,0.990528,-0.137311,7.63221e-05,0.137311,0.990525,-0.00250316,0.000268113,0.00248993,0.999997,0.0010856,-8.35073e-05,0.0598958,0.000232842,-5.41609e-05,0.0130208,0,0,0,1,0,10,1,1,1,46.2292,1.38011
4.61,0,0,0,0,0,0,0,0,0,0.0025578,7.96939e-05,0.140757,0.00127853,-5.01845e-05,0.0703205,0.997524,0.99011,-0.140293,7.96939e-05,0.140293,0.990107,-0.00255779,0.000279935,0.00254368,0.999997,0.00109724,-8.62546e-05,0.0605469,0.000232667,-5.53387e-05,0.0130208,0,0,0,1,0,10,1,1,1,46.7316,1.41027
4.66,0,0,0,0,0,0,0,0,0,0.00261301,8.31762e-05,0.143801,0.00130612,-5.23768e-05,0.0718385,0.997415,0.989678,-0.143306,8.31762e-05,0.143305,0.989675,-0.00261301,0.000292142,0.00259796,0.999997,0.00110887,-8.90611e-05,0.0611979,0.000232486,-5.65287e-05,0.0130208,0,0,0,1,0,10,1,1,1,47.2341,1.44076
4.71,0,0,0,0,0,0,0,0,0,0.00266881,8.67713e-05,0.146877,0.00133399,-5.46402e-05,0.0733725,0.997304,0.989233,-0.14635,8.67713e-05,0.146349,0.989229,-0.00266881,0.000304743,0.00265278,0.999996,0.00112049,-9.19276e-05,0.0618489,0.0002323,-5.77308e-05,0.0130208,0,0,0,1,0,10,1,1,1,47.7366,1.47158
4.76,0,0,0,0,0,0,0,0,0,0.0027252,9.04815e-05,0.149986,0.00136216,-5.6976e-05,0.0749226,0.997188,0.988773,-0.149424,9.04815e-05,0.149424,0.98877,-0.0027252,0.000317745,0.00270812,0.999996,0.00113209,-9.48546e-05,0.0625,0.000232107,-5.89451e-05,0.0130208,0,0,0,1,0,10,1,1,1,48.2391,1.50272
4.81,0,0,0,0,0,0,0,0,0,0.00278217,9.43093e-05,0.153127,0.00139062,-5.93858e-05,0.0764887,0.997069,0.988299,-0.152529,9.43093e-05,0.152529,0.988295,-0.00278217,0.000331156,0.002764,0.999996,0.00114369,-9.78427e-05,0.063151,0.000231909,-6.01716e-05,0.0130208,0,0,0,1,0,10,1,1,1,48.7416,1.53419
4.86,0,0,0,0,0,0,0,0,0,0.00283972,9.82572e-05,0.156301,0.00141936,-6.18712e-05,0.0780709,0.996947,0.98781,-0.155665,9.82572e-05,0.155665,0.987806,-0.00283972,0.000344987,0.0028204,0.999996,0.00115528,-0.000100892,0.0638021,0.000231704,-6.14101e-05,0.0130208,0,0,0,1,0,10,1,1,1,49.244,1.56599
4.91,0,0,0,0,0,0,0,0,0,0.00289786,0.000102328,0.159507,0.0014484,-6.44338e-05,0.0796691,0.99682,0.987306,-0.158832,0.000102328,0.158831,0.987301,-0.00289786,0.000359243,0.00287732,0.999996,0.00116686,-0.000104005,0.0644531,0.000231493,-6.26607e-05,0.0130208,0,0,0,1,0,10,1,1,1,49.7465,1.59811
4.96,0,0,0,0,0,0,0,0,0,0.00295658,0.000106523,0.162746,0.00147773,-6.7075e-05,0.0812833,0.99669,0.986786,-0.162029,0.000106523,0.162028,0.986782,-0.00295658,0.000373935,0.00293477,0.999996,0.00117843,-0.00010718,0.0651042,0.000231275,-6.39233e-05,0.0130208,0,0,0,1,0,10,1,1,1,50.249,1.63056
5.01,0,0,0,0,0,0,0,0,0,0.00301588,0.000110846,0.166018,0.00150734,-6.97966e-05,0.0829135,0.996556,0.986251,-0.165256,0.000110846,0.165256,0.986246,-0.00301588,0.000389071,0.00299273,0.999995,0.00118998,-0.000110418,0.0657552,0.000231051,-6.51978e-05,0.0130208,0,0,0,1,0,10,1,1,1,50.7515,1.66333
5.06,0,0,0,0,0,0,0,0,0,0.00307577,0.000115299,0.169322,0.00153725,-7.26e-05,0.0845597,0.996417,0.985699,-0.168514,0.000115299,0.168513,0.985695,-0.00307576,0.000404658,0.00305121,0.999995,0.00120153,-0.000113721,0.0664062,0.00023082,-6.64844e-05,0.0130208,0,0,0,1,0,10,1,1,1,51.2539,1.69643
5.11,0,0,0,0,0,0,0,0,0,0.00313623,0.000119885,0.172658,0.00156744,-7.54869e-05,0.0862219,0.996275,0.985132,-0.171802,0.000119885,0.171801,0.985127,-0.00313623,0.000420707,0.00311019,0.999995,0.00121306,-0.000117089,0.0670573,0.000230582,-6.77828e-05,0.0130208,0,0,0,1,0,10,1,1,1,51.7564,1.72986
5.16,0,0,0,0,0,0,0,0,0,0.00319728,0.000124606,0.176027,0.00159793,-7.84589e-05,0.0879001,0.996128,0.984547,-0.17512,0.000124606,0.175119,0.984542,-0.00319728,0.000437226,0.00316969,0.999995,0.00122458,-0.000120521,0.0677083,0.000230338,-6.90931e-05,0.0130208,0,0,0,1,0,10,1,1,1,52.2589,1.76361
5.21,0,0,0,0,0,0,0,0,0,0.00325891,0.000129465,0.179429,0.0016287,-8.15178e-05,0.0895942,0.995977,0.983946,-0.178468,0.000129465,0.178467,0.98394,-0.0032589,0.000454224,0.00322969,0.999995,0.00123609,-0.00012402,0.0683594,0.000230086,-7.04153e-05,0.0130208,0,0,0,1,0,10,1,1,1,52.7613,1.79769
5.26,0,0,0,0,0,0,0,0,0,0.00332112,0.000134464,0.182863,0.00165976,-8.4665e-05,0.0913043,0.995822,0.983327,-0.181846,0.000134464,0.181845,0.983322,-0.00332111,0.000471709,0.00329019,0.999994,0.00124759,-0.000127585,0.0690104,0.000229827,-7.17493e-05,0.0130208,0,0,0,1,0,10,1,1,1,53.2638,1.8321
5.31,0,0,0,0,0,0,0,0,0,0.00338391,0.000139606,0.18633,0.00169111,-8.79025e-05,0.0930303,0.995662,0.982691,-0.185254,0.000139606,0.185253,0.982685,-0.0033839,0.000489691,0.00335119,0.999994,0.00125907,-0.000131217,0.0696614,0.00022956,-7.3095e-05,0.0130208,0,0,0,1,0,10,1,1,1,53.7663,1.86683
5.36,0,0,0,0,0,0,0,0,0,0.00344728,0.000144895,0.189829,0.00172275,-9.12317e-05,0.0947722,0.995497,0.982036,-0.188691,0.000144895,0.188691,0.982031,-0.00344727,0.000508179,0.00341268,0.999994,0.00127054,-0.000134917,0.0703125,0.000229286,-7.44524e-05,0.0130208,0,0,0,1,0,10,1,1,1,54.2688,1.90188
5.41,0,0,0,0,0,0,0,0,0,0.00351122,0.000150332,0.193361,0.00175467,-9.46545e-05,0.0965301,0.995329,0.981364,-0.192159,0.000150332,0.192158,0.981358,-0.00351122,0.000527181,0.00347467,0.999994,0.00128199,-0.000138686,0.0709635,0.000229004,-7.58214e-05,0.0130208,0,0,0,1,0,10,1,1,1,54.7712,1.93727
5.46,0,0,0,0,0,0,0,0,0,0.00357575,0.00015592,0.196926,0.00178688,-9.81725e-05,0.0983038,0.995155,0.980673,-0.195655,0.00015592,0.195655,0.980666,-0.00357574,0.000546708,0.00353714,0.999994,0.00129343,-0.000142523,0.0716146,0.000228715,-7.72021e-05,0.0130208,0,0,0,1,0,10,1,1,1,55.2737,1.97297
5.51,0,0,0,0,0,0,0,0,0,0.00364086,0.000161663,0.200523,0.00181938,-0.000101787,0.100093,0.994976,0.979963,-0.199182,0.000161663,0.199181,0.979956,-0.00364085,0.000566767,0.00360009,0.999993,0.00130486,-0.000146429,0.0722656,0.000228417,-7.85944e-05,0.0130208,0,0,0,1,0,10,1,1,1,55.7761,2.00901
5.56,0,0,0,0,0,0,0,0,0,0.00370654,0.000167562,0.204152,0.00185216,-0.000105501,0.101899,0.994793,0.979233,-0.202737,0.000167562,0.202736,0.979226,-0.00370653,0.00058737,0.00366353,0.999993,0.00131627,-0.000150406,0.0729166,0.000228111,-7.99982e-05,0.0130208,0,0,0,1,0,10,1,1,1,56.2786,2.04537
5.61,0,0,0,0,0,0,0,0,0,0.0037728,0.000173621,0.207814,0.00188523,-0.000109316,0.10372,0.994605,0.978484,-0.206322,0.000173621,0.206321,0.978477,-0.00377279,0.000608524,0.00372744,0.999993,0.00132767,-0.000154453,0.0735677,0.000227797,-8.14134e-05,0.0130208,0,0,0,1,0,10,1,1,1,56.7811,2.08206
5.66,0,0,0,0,0,0,0,0,0,0.00383963,0.000179843,0.211509,0.00191858,-0.000113232,0.105557,0.994411,0.977715,-0.209935,0.000179843,0.209935,0.977708,-0.00383963,0.00063024,0.00379182,0.999993,0.00133904,-0.000158571,0.0742187,0.000227475,-8.28401e-05,0.0130208,0,0,0,1,0,10,1,1,1,57.2835,2.11907
5.71,0,0,0,0,0,0,0,0,0,0.00390705,0.00018623,0.215236,0.00195222,-0.000117253,0.10741,0.994213,0.976926,-0.213578,0.00018623,0.213577,0.976918,-0.00390704,0.000652527,0.00385666,0.999992,0.00135041,-0.000162761,0.0748698,0.000227144,-8.42781e-05,0.0130208,0,0,0,1,0,10,1,1,1,57.786,2.15641
5.76,0,0,0,0,0,0,0,0,0,0.00397504,0.000192785,0.218996,0.00198615,-0.000121379,0.109279,0.994009,0.976116,-0.21725,0.000192785,0.217249,0.976108,-0.00397502,0.000675394,0.00392197,0.999992,0.00136175,-0.000167023,0.0755208,0.000226805,-8.57275e-05,0.0130208,0,0,0,1,0,10,1,1,1,58.2885,2.19408
5.81,0,0,0,0,0,0,0,0,0,0.0040436,0.000199511,0.222788,0.00202036,-0.000125614,0.111164,0.9938,0.975285,-0.22095,0.000199511,0.220949,0.975277,-0.00404359,0.000698851,0.00398773,0.999992,0.00137308,-0.000171358,0.0761718,0.000226457,-8.71881e-05,0.0130208,0,0,0,1,0,10,1,1,1,58.7909,2.23207
5.86,0,0,0,0,0,0,0,0,0,0.00411274,0.000206412,0.226613,0.00205485,-0.000129958,0.113064,0.993586,0.974433,-0.224678,0.000206412,0.224677,0.974425,-0.00411272,0.000722908,0.00405395,0.999992,0.00138439,-0.000175766,0.0768229,0.000226099,-8.86599e-05,0.0130208,0,0,0,1,0,10,1,1,1,59.2934,2.27038
5.91,0,0,0,0,0,0,0,0,0,0.00418245,0.000213489,0.23047,0.00208963,-0.000134413,0.11498,0.993366,0.973559,-0.228436,0.000213489,0.228434,0.97355,-0.00418243,0.000747574,0.00412062,0.999991,0.00139569,-0.000180249,0.0774739,0.000225733,-9.01429e-05,0.0130208,0,0,0,1,0,10,1,1,1,59.7958,2.30903
5.96,0,0,0,0,0,0,0,0,0,0.00425273,0.000220747,0.23436,0.00212469,-0.000138982,0.116912,0.99314,0.972663,-0.232221,0.000220747,0.23222,0.972654,-0.00425272,0.00077286,0.00418772,0.999991,0.00140696,-0.000184806,0.078125,0.000225357,-9.16369e-05,0.0130208,0,0,0,1,0,10,1,1,1,60.2983,2.348
6.01,0,0,0,0,0,0,0,0,0,0.00432359,0.000228187,0.238283,0.00216003,-0.000143665,0.11886,0.992909,0.971745,-0.236034,0.000228187,0.236033,0.971735,-0.00432357,0.000798774,0.00425527,0.999991,0.00141821,-0.000189438,0.078776,0.000224972,-9.3142e-05,0.0130208,0,0,0,1,0,10,1,1,1,60.8007,2.38729
6.06,0,0,0,0,0,0,0,0,0,0.00439502,0.000235814,0.242238,0.00219565,-0.000148466,0.120823,0.992672,0.970804,-0.239876,0.000235814,0.239875,0.970794,-0.004395,0.000825328,0.00432325,0.99999,0.00142945,-0.000194145,0.079427,0.000224578,-9.4658e-05,0.0130208,0,0,0,1,0,10,1,1,1,61.3032,2.42692
6.11,0,0,0,0,0,0,0,0,0,0.00446702,0.00024363,0.246226,0.00223156,-0.000153386,0.122802,0.992429,0.969839,-0.243745,0.00024363,0.243744,0.969829,-0.004467,0.00085253,0.00439166,0.99999,0.00144067,-0.000198929,0.0800781,0.000224173,-9.6185e-05,0.0130208,0,0,0,1,0,10,1,1,1,61.8056,2.46686
6.16,0,0,0,0,0,0,0,0,0,0.00453959,0.000251638,0.250246,0.00226775,-0.000158427,0.124797,0.99218,0.968852,-0.247642,0.000251638,0.247641,0.968841,-0.00453957,0.000880391,0.00446049,0.99999,0.00145186,-0.000203789,0.0807291,0.000223759,-9.77227e-05,0.0130208,0,0,0,1,0,10,1,1,1,62.3081,2.50714
6.21,0,0,0,0,0,0,0,0,0,0.00461273,0.000259841,0.254298,0.00230422,-0.000163591,0.126807,0.991925,0.96784,-0.251566,0.000259841,0.251565,0.967829,-0.00461271,0.000908921,0.00452973,0.999989,0.00146303,-0.000208727,0.0813802,0.000223335,-9.92713e-05,0.0130208,0,0,0,1,0,10,1,1,1,62.8105,2.54774
6.26,0,0,0,0,0,0,0,0,0,0.00468643,0.000268242,0.258384,0.00234097,-0.00016888,0.128833,0.991664,0.966804,-0.255518,0.000268242,0.255517,0.966793,-0.00468642,0.00093813,0.00459939,0.999989,0.00147419,-0.000213743,0.0820312,0.000222901,-0.000100831,0.0130208,0,0,0,1,0,10,1,1,1,63.313,2.58866
6.31,0,0,0,0,0,0,0,0,0,0.00476071,0.000276845,0.262501,0.002378,-0.000174295,0.130874,0.991396,0.965744,-0.259497,0.000276845,0.259495,0.965733,-0.00476069,0.000968028,0.00466945,0.999989,0.00148532,-0.000218837,0.0826822,0.000222456,-0.0001024,0.0130208,0,0,0,1,0,10,1,1,1,63.8154,2.62992
6.36,0,0,0,0,0,0,0,0,0,0.00483556,0.000285653,0.266652,0.0024153,-0.00017984,0.132931,0.991122,0.964659,-0.263503,0.000285653,0.263501,0.964647,-0.00483554,0.000998625,0.00473991,0.999988,0.00149642,-0.000224009,0.0833333,0.000222001,-0.000103981,0.0130208,0,0,0,1,0,10,1,1,1,64.3179,2.6715
6.41,0,0,0,0,0,0,0,0,0,0.00491097,0.000294668,0.270835,0.00245289,-0.000185515,0.135004,0.990842,0.963548,-0.267536,0.000294668,0.267534,0.963536,-0.00491095,0.00102993,0.00481077,0.999988,0.00150751,-0.000229261,0.0839843,0.000221535,-0.000105572,0.0130208,0,0,0,1,0,10,1,1,1,64.8203,2.7134
6.46,0,0,0,0,0,0,0,0,0,0.00498694,0.000303895,0.27505,0.00249076,-0.000191323,0.137092,0.990555,0.962412,-0.271595,0.000303895,0.271593,0.962399,-0.00498692,0.00106196,0.00488201,0.999988,0.00151857,-0.000234593,0.0846354,0.000221058,-0.000107173,0.0130208,0,0,0,1,0,10,1,1,1,65.3227,2.75563
6.51,0,0,0,0,0,0,0,0,0,0.00506349,0.000313335,0.279298,0.0025289,-0.000197265,0.139196,0.990262,0.961249,-0.275681,0.000313335,0.275679,0.961236,-0.00506347,0.00109471,0.00495363,0.999987,0.00152961,-0.000240005,0.0852864,0.00022057,-0.000108785,0.0130208,0,0,0,1,0,10,1,1,1,65.8252,2.79819
6.56,0,0,0,0,0,0,0,0,0,0.00514059,0.000322994,0.283579,0.00256732,-0.000203345,0.141315,0.989961,0.96006,-0.279793,0.000322994,0.279791,0.960047,-0.00514057,0.00112821,0.00502563,0.999987,0.00154062,-0.000245499,0.0859374,0.000220072,-0.000110406,0.0130208,0,0,0,1,0,10,1,1,1,66.3276,2.84107
6.61,0,0,0,0,0,0,0,0,0,0.00521826,0.000332873,0.287892,0.00260602,-0.000209564,0.143449,0.989654,0.958845,-0.283932,0.000332873,0.283929,0.958831,-0.00521824,0.00116245,0.00509799,0.999986,0.00155161,-0.000251073,0.0865885,0.000219562,-0.000112038,0.0130208,0,0,0,1,0,10,1,1,1,66.83,2.88428
6.66,0,0,0,0,0,0,0,0,0,0.0052965,0.000342976,0.292238,0.00264499,-0.000215923,0.145599,0.98934,0.957602,-0.288096,0.000342976,0.288093,0.957588,-0.00529647,0.00119746,0.00517072,0.999986,0.00156257,-0.00025673,0.0872395,0.00021904,-0.000113681,0.0130208,0,0,0,1,0,10,1,1,1,67.3325,2.92781
6.71,0,0,0,0,0,0,0,0,0,0.00537529,0.000353306,0.296616,0.00268424,-0.000222426,0.147765,0.989019,0.956331,-0.292285,0.000353306,0.292283,0.956317,-0.00537527,0.00123324,0.0052438,0.999985,0.0015735,-0.000262469,0.0878906,0.000218507,-0.000115333,0.0130208,0,0,0,1,0,10,1,1,1,67.8349,2.97167
6.76,0,0,0,0,0,0,0,0,0,0.00545465,0.000363867,0.301027,0.00272377,-0.000229074,0.149946,0.98869,0.955033,-0.296501,0.000363867,0.296498,0.955018,-0.00545462,0.0012698,0.00531722,0.999985,0.00158441,-0.000268291,0.0885416,0.000217962,-0.000116995,0.0130208,0,0,0,1,0,10,1,1,1,68.3373,3.01586
6.81,0,0,0,0,0,0,0,0,0,0.00553456,0.000374662,0.30547,0.00276356,-0.000235869,0.152142,0.988355,0.953706,-0.300741,0.000374662,0.300739,0.953691,-0.00553453,0.00130715,0.00539099,0.999985,0.00159529,-0.000274197,0.0891926,0.000217405,-0.000118667,0.0130208,0,0,0,1,0,10,1,1,1,68.8398,3.06037
6.86,0,0,0,0,0,0,0,0,0,0.00561504,0.000385695,0.309946,0.00280363,-0.000242814,0.154353,0.988012,0.95235,-0.305007,0.000385695,0.305004,0.952334,-0.00561501,0.00134531,0.00546509,0.999984,0.00160614,-0.000280186,0.0898437,0.000216836,-0.000120348,0.0130208,0,0,0,1,0,10,1,1,1,69.3422,3.10521
6.91,0,0,0,0,0,0,0,0,0,0.00569607,0.000396968,0.314454,0.00284398,-0.00024991,0.15658,0.987661,0.950965,-0.309297,0.000396968,0.309295,0.950949,-0.00569604,0.00138427,0.00553951,0.999984,0.00161696,-0.00028626,0.0904947,0.000216255,-0.000122039,0.0130208,0,0,0,1,0,10,1,1,1,69.8446,3.15038
6.96,0,0,0,0,0,0,0,0,0,0.00577766,0.000408486,0.318995,0.00288459,-0.00025716,0.158822,0.987303,0.949551,-0.313613,0.000408486,0.31361,0.949534,-0.00577762,0.00142406,0.00561425,0.999983,0.00162775,-0.000292418,0.0911458,0.000215661,-0.00012374,0.0130208,0,0,0,1,0,10,1,1,1,70.347,3.19587
7.01,0,0,0,0,0,0,0,0,0,0.0058598,0.000420251,0.323569,0.00292548,-0.000264566,0.161079,0.986937,0.948107,-0.317952,0.000420251,0.317949,0.94809,-0.00585977,0.00146469,0.0056893,0.999983,0.00163852,-0.000298662,0.0917968,0.000215055,-0.00012545,0.0130208,0,0,0,1,0,10,1,1,1,70.8494,3.24169
7.06,0,0,0,0,0,0,0,0,0,0.0059425,0.000432268,0.328175,0.00296664,-0.000272129,0.163352,0.986563,0.946632,-0.322316,0.000432267,0.322312,0.946615,-0.00594246,0.00150616,0.00576465,0.999982,0.00164925,-0.000304992,0.0924478,0.000214436,-0.00012717,0.0130208,0,0,0,1,0,10,1,1,1,71.3519,3.28783
7.11,0,0,0,0,0,0,0,0,0,0.00602575,0.000444539,0.332813,0.00300807,-0.000279853,0.16564,0.986182,0.945127,-0.326703,0.000444539,0.3267,0.945109,-0.00602572,0.00154848,0.0058403,0.999982,0.00165995,-0.000311408,0.0930989,0.000213804,-0.000128899,0.0130208,0,0,0,1,0,10,1,1,1,71.8543,3.3343
7.16,0,0,0,0,0,0,0,0,0,0.00610956,0.000457068,0.337485,0.00304977,-0.00028774,0.167943,0.985792,0.94359,-0.331115,0.000457068,0.331111,0.943572,-0.00610952,0.00159168,0.00591623,0.999981,0.00167062,-0.000317911,0.0937499,0.000213159,-0.000130637,0.0130208,0,0,0,1,0,10,1,1,1,72.3567,3.3811
